t,l,theta,phi,fx,fy,fz,upx,upy,upz
4.704704704704705,-2.118118118118118,1.5707963267948966,0.0,0.9963407959852933,0.08546939952633328,0.0,0.0,0.0,1.0
4.724724724724725,-2.11011011011011,1.5707963267948966,0.0,0.9961546463962402,0.08761233054303294,0.0,0.0,0.0,1.0
4.744744744744745,-2.1021021021021022,1.5707963267948966,0.0,0.99595961283695,0.08980228058169054,0.0,0.0,0.0,1.0
4.764764764764765,-2.0940940940940944,1.5707963267948966,0.0,0.9957553043024945,0.09204006710909392,0.0,0.0,0.0,1.0
4.784784784784785,-2.086086086086086,1.5707963267948966,0.0,0.995541314461357,0.09432651377292423,0.0,0.0,0.0,1.0
4.804804804804805,-2.078078078078078,1.5707963267948966,0.0,0.9953172211680862,0.09666245003225964,0.0,0.0,0.0,1.0
4.824824824824825,-2.07007007007007,1.5707963267948966,0.0,0.9950825859680771,0.0990487107593257,0.0,0.0,0.0,1.0
4.844844844844845,-2.062062062062062,1.5707963267948966,0.0,0.994836953594974,0.10148613581111206,0.0,0.0,0.0,1.0
4.864864864864865,-2.0540540540540544,1.5707963267948966,0.0,0.994579851461265,0.10397556956943252,0.0,0.0,0.0,1.0
4.884884884884885,-2.046046046046046,1.5707963267948966,0.0,0.994310789142703,0.1065178604479797,0.0,0.0,0.0,1.0
4.904904904904905,-2.038038038038038,1.5707963267948966,0.0,0.9940292578572708,0.1091138603648658,0.0,0.0,0.0,1.0
4.924924924924925,-2.03003003003003,1.5707963267948966,0.0,0.9937347299394882,0.11176442417912963,0.0,0.0,0.0,1.0
4.944944944944945,-2.022022022022022,1.5707963267948966,0.0,0.9934266583109455,0.114470409089633,0.0,0.0,0.0,1.0
4.964964964964965,-2.014014014014014,1.5707963267948966,0.0,0.993104475948044,0.11723267399475701,0.0,0.0,0.0,1.0
4.984984984984985,-2.006006006006006,1.5707963267948966,0.0,0.9927675953480213,0.12005207881127027,0.0,0.0,0.0,1.0
5.005005005005005,-1.9979979979979978,1.5707963267948966,0.0,0.992415407994445,0.12292948375072249,0.0,0.0,0.0,1.0
5.025025025025025,-1.98998998998999,1.5707963267948966,0.0,0.9920472838234689,0.12586574855169275,0.0,0.0,0.0,1.0
5.045045045045045,-1.9819819819819822,1.5707963267948966,0.0,0.9916625706922618,0.12886173166621187,0.0,0.0,0.0,1.0
5.065065065065065,-1.973973973973974,1.5707963267948966,0.0,0.9912605938511475,0.131918289398667,0.0,0.0,0.0,1.0
5.085085085085085,-1.965965965965966,1.5707963267948966,0.0,0.9908406554211142,0.13503627499548673,0.0,0.0,0.0,1.0
